#Zeitstempel[ms];BeschleunigungX[m/s2];BeschleunigungY[m/s2];BeschleunigungZ[m/s2];GyroskopX[rad/s];GyroskopY[rad/s];GyroskopZ[rad/s]
1655820521527;-1,337583;3,880091;9,844642;0,15783;-0,004049;0,259792
1655820521537;-1,337583;3,880091;9,844642;0,15783;-0,004049;0,259792
1655820521547;-1,337583;3,880091;9,844642;0,150796;0,250821;0,18038
1655820521557;-1,960708;4,109254;10,132051;0,150796;0,250821;0,18038
1655820521567;-1,960708;4,109254;10,132051;0,150796;0,250821;0,18038
1655820521577;-1,960708;4,109254;10,132051;0,001658;0,162909;0,180048
1655820521587;-1,967411;4,023561;10,97117;0,001658;0,162909;0,180048
1655820521598;-1,907192;3,799062;11,17871;0,001658;0,162909;0,180048
1655820521608;-1,907192;3,799062;11,17871;-0,057282;-0,049463;0,173625
1655820521618;-1,907192;3,799062;11,17871;-0,057282;-0,049463;0,173625
1655820521628;-1,463212;3,246604;9,713669;-0,057282;-0,049463;0,173625
1655820521639;-1,463212;3,246604;9,713669;-0,057282;-0,049463;0,173625
1655820521649;-1,463212;3,246604;9,713669;-0,147201;0,225531;0,159296
1655820521659;-1,427471;2,868167;9,202937;-0,147201;0,225531;0,159296
1655820521669;-1,427471;2,868167;9,202937;-0,147201;0,225531;0,159296
1655820521679;-1,427471;2,868167;9,202937;-0,031974;0,162665;0,109868
1655820521689;-1,706807;2,839523;8,750615;-0,031974;0,162665;0,109868
1655820521699;-1,706807;2,839523;8,750615;-0,031974;0,162665;0,109868
1655820521710;-1,706807;2,839523;8,750615;0,224065;0,029531;0,054454
1655820521720;-1,706807;2,839523;8,750615;0,224065;0,029531;0,054454
1655820521730;-2,285783;3,058008;8,724232;0,224065;0,029531;0,054454
1655820521740;-2,285783;3,058008;8,724232;0,226875;0,03255;0,071995
1655820521751;-2,285783;3,058008;8,724232;0,226875;0,03255;0,071995
1655820521761;-2,347151;3,182172;8,619892;0,226875;0,03255;0,071995
1655820521771;-2,347151;3,182172;8,619892;0,226875;0,03255;0,071995
1655820521781;-2,347151;3,182172;8,619892;0,093881;-0,082345;0,150273
1655820521791;-1,905296;2,867651;8,639496;0,093881;-0,082345;0,150273
1655820521802;-1,905296;2,867651;8,639496;0,093881;-0,082345;0,150273
1655820521812;-1,905296;2,867651;8,639496;-0,07025;-0,2877;0,107826
1655820521822;-1,311391;2,415635;8,430434;-0,07025;-0,2877;0,107826
1655820521832;-1,311391;2,415635;8,430434;-0,07025;-0,2877;0,107826
1655820521842;-1,311391;2,415635;8,430434;-0,214169;-0,118072;-0,026704
1655820521852;-1,311391;2,415635;8,430434;-0,214169;-0,118072;-0,026704
1655820521863;-1,530556;2,664507;7,492913;-0,214169;-0,118072;-0,026704
1655820521873;-1,530556;2,664507;7,492913;-0,240314;0,402316;-0,083392
1655820521883;-1,530556;2,664507;7,492913;-0,240314;0,402316;-0,083392
1655820521893;-1,799233;2,834907;8,586086;-0,240314;0,402316;-0,083392
1655820521903;-1,799233;2,834907;8,586086;-0,240314;0,402316;-0,083392
1655820521913;-1,799233;2,834907;8,586086;-0,048991;-0,081437;-0,041626
1655820521923;-1,56554;3,330277;7,365283;-0,048991;-0,081437;-0,041626
1655820521933;-1,56554;3,330277;7,365283;-0,048991;-0,081437;-0,041626
1655820521944;-1,56554;3,330277;7,365283;0,146206;-0,120131;0,038764
1655820521954;-1,56554;3,330277;7,365283;0,146206;-0,120131;0,038764
1655820521964;-1,832876;3,533698;8,611886;0,146206;-0,120131;0,038764
1655820521974;-1,832876;3,533698;8,611886;0,057317;-0,000157;0,064054
1655820521984;-1,832876;3,533698;8,611886;0,057317;-0,000157;0,064054
1655820521994;-1,794751;3,759031;8,966257;0,057317;-0,000157;0,064054
1655820522004;-1,794751;3,759031;8,966257;0,057317;-0,000157;0,064054
1655820522015;-1,794751;3,759031;8,966257;0,087511;-0,297055;0,073566
1655820522025;-1,342381;3,845682;8,957407;0,087511;-0,297055;0,073566
1655820522035;-1,342381;3,845682;8,957407;0,087511;-0,297055;0,073566
1655820522045;-1,342381;3,845682;8,957407;-0,130812;-0,153397;0,040038
1655820522055;-1,293041;3,836143;9,43552;-0,130812;-0,153397;0,040038
1655820522065;-1,293041;3,836143;9,43552;-0,130812;-0,153397;0,040038
1655820522076;-1,293041;3,836143;9,43552;-0,123971;0,062204;-0,043005
1655820522086;-1,293041;3,836143;9,43552;-0,123971;0,062204;-0,043005
1655820522096;-1,553138;3,883041;9,021773;-0,123971;0,062204;-0,043005
1655820522107;-1,553138;3,883041;9,021773;0,000541;0,011659;-0,103062
1655820522117;-1,553138;3,883041;9,021773;0,000541;0,011659;-0,103062
1655820522128;-1,848621;3,787071;10,176095;0,000541;0,011659;-0,103062
1655820522139;-1,848621;3,787071;10,176095;0,000541;0,011659;-0,103062
1655820522149;-1,848621;3,787071;10,176095;0,133169;-0,258274;-0,144461
1655820522159;-1,795211;4,030208;10,36946;0,133169;-0,258274;-0,144461
1655820522169;-1,795211;4,030208;10,36946;0,133169;-0,258274;-0,144461
1655820522179;-1,795211;4,030208;10,36946;0,158005;-0,265325;-0,126798
1655820522190;-1,751167;4,224147;10,049068;0,158005;-0,265325;-0,126798
1655820522200;-1,751167;4,224147;10,049068;0,158005;-0,265325;-0,126798
1655820522210;-1,751167;4,224147;10,049068;0,073723;-0,017314;-0,087808
1655820522220;-1,751167;4,224147;10,049068;0,073723;-0,017314;-0,087808
1655820522230;-1,431962;3,712928;10,371443;0,073723;-0,017314;-0,087808
1655820522240;-1,431962;3,712928;10,371443;0,072449;-0,027855;-0,092223
1655820522251;-1,431962;3,712928;10,371443;0,011013;-0,305956;-0,147358
1655820522261;-0,972812;3,167175;11,169229;0,011013;-0,305956;-0,147358
1655820522271;-0,972812;3,167175;11,169229;0,011013;-0,305956;-0,147358
1655820522281;-0,972812;3,167175;11,169229;-0,00007;-0,214641;-0,169629
1655820522291;-0,718021;2,827897;11,08635;-0,00007;-0,214641;-0,169629
1655820522301;-0,718021;2,827897;11,08635;-0,00007;-0,214641;-0,169629
1655820522311;-0,718021;2,827897;11,08635;-0,229232;0,036216;-0,122417
1655820522322;-0,511239;2,642308;9,216852;-0,229232;0,036216;-0,122417
1655820522332;-0,511239;2,642308;9,216852;-0,229232;0,036216;-0,122417
1655820522342;-0,511239;2,642308;9,216852;-0,018483;0,111265;-0,190189
1655820522352;-0,511239;2,642308;9,216852;-0,018483;0,111265;-0,190189
1655820522364;-0,867256;2,346662;9,407633;-0,018483;0,111265;-0,190189
1655820522374;-0,867256;2,346662;9,407633;-0,018483;0,111265;-0,190189
1655820522384;-0,867256;2,346662;9,407633;0,110741;0,019443;-0,284873
1655820522394;-1,044016;2,536494;9,126132;0,110741;0,019443;-0,284873
1655820522405;-1,044016;2,536494;9,126132;0,110741;0,019443;-0,284873
1655820522415;-1,044016;2,536494;9,126132;0,260054;-0,090775;-0,19792
1655820522425;-1,034238;2,963093;8,370905;0,260054;-0,090775;-0,19792
1655820522435;-1,034238;2,963093;8,370905;0,260054;-0,090775;-0,19792
1655820522446;-1,034238;2,963093;8,370905;0,046356;-0,043546;-0,075869
1655820522456;-0,871346;2,99484;8,185498;0,046356;-0,043546;-0,075869
1655820522466;-0,871346;2,99484;8,185498;0,046356;-0,043546;-0,075869
1655820522476;-0,871346;2,99484;8,185498;-0,012113;-0,095696;-0,121318
1655820522486;-0,871346;2,99484;8,185498;-0,012113;-0,095696;-0,121318
1655820522496;-0,674408;3,040071;7,348561;-0,012113;-0,095696;-0,121318
1655820522506;-0,674408;3,040071;7,348561;-0,087685;0,155456;-0,145962
1655820522517;-0,674408;3,040071;7,348561;-0,087685;0,155456;-0,145962
1655820522527;-0,849108;3,152656;7,620648;-0,087685;0,155456;-0,145962
1655820522537;-0,849108;3,152656;7,620648;-0,087685;0,155456;-0,145962
1655820522547;-0,849108;3,152656;7,620648;-0,042289;0,286042;-0,128962
1655820522557;-0,940739;3,395265;7,960941;-0,042289;0,286042;-0,128962
1655820522569;-0,940739;3,395265;7,960941;-0,042289;0,286042;-0,128962
1655820522579;-0,940739;3,395265;7,960941;0,037525;0,075852;-0,141913
1655820522589;-0,961186;3,791104;7,856621;0,037525;0,075852;-0,141913
1655820522599;-0,961186;3,791104;7,856621;0,037525;0,075852;-0,141913
1655820522609;-0,961186;3,791104;7,856621;0,012933;0,043598;-0,04777
1655820522619;-0,961186;3,791104;7,856621;0,012933;0,043598;-0,04777
1655820522630;-0,826957;3,71332;8,639821;0,012933;0,043598;-0,04777
1655820522640;-0,826957;3,71332;8,639821;-0,024487;-0,127933;0,004433
1655820522650;-0,826957;3,71332;8,639821;-0,024487;-0,127933;0,004433
1655820522661;-0,512895;4,030064;9,027864;-0,024487;-0,127933;0,004433
1655820522671;-0,512895;4,030064;9,027864;-0,024487;-0,127933;0,004433
1655820522681;-0,512895;4,030064;9,027864;-0,100897;-0,186192;0,071471
1655820522691;-0,639616;4,426084;9,076294;-0,100897;-0,186192;0,071471
1655820522701;-0,639616;4,426084;9,076294;-0,100897;-0,186192;0,071471
1655820522711;-0,639616;4,426084;9,076294;-0,272167;0,119834;0,136694
1655820522722;-1,309906;4,388821;10,448411;-0,272167;0,119834;0,136694
1655820522732;-1,309906;4,388821;10,448411;-0,272167;0,119834;0,136694
1655820522742;-1,309906;4,388821;10,448411;-0,18593;-0,205268;0,209841
1655820522752;-1,309906;4,388821;10,448411;-0,18593;-0,205268;0,209841
1655820522762;-0,62889;4,316727;8,99335;-0,18593;-0,205268;0,209841
1655820522772;-0,62889;4,316727;8,99335;0,009896;-0,151268;0,247156
1655820522783;-0,62889;4,316727;8,99335;0,009896;-0,151268;0,247156
1655820522884;-2,141345;3,873263;11,291449;0,009896;-0,151268;0,247156
1655820522895;-1,522099;3,36733;11,241668;0,009896;-0,151268;0,247156
1655820522905;-1,522099;3,36733;11,241668;0,072745;-0,02789;0,212284
1655820522915;-1,522099;3,36733;11,241668;0,072745;-0,02789;0,212284
1655820522925;-1,120917;2,565866;10,253198;0,072745;-0,02789;0,212284
1655820522935;-1,120917;2,565866;10,253198;0,169646;0,300808;0,164358
1655820522945;-1,120917;2,565866;10,253198;0,169646;0,300808;0,164358
1655820522955;-2,006954;2,531763;9,192068;0,169646;0,300808;0,164358
1655820522965;-2,006954;2,531763;9,192068;-0,007138;0,090007;0,116972
1655820522976;-2,006954;2,531763;9,192068;-0,007138;0,090007;0,116972
1655820522793;-0,981537;3,900298;11,156932;-0,007138;0,090007;0,116972
1655820522803;-0,981537;3,900298;11,156932;-0,065747;-0,298748;0,210801
1655820522986;-2,006954;2,531763;9,192068;-0,065747;-0,298748;0,210801
1655820522813;-0,981537;3,900298;11,156932;-0,065747;-0,298748;0,210801
1655820522996;-2,286606;2,482519;9,980747;-0,065747;-0,298748;0,210801
1655820522823;-1,469542;4,14985;9,899717;-0,305049;0,44457;0,190014
1655820522833;-1,469542;4,14985;9,899717;-0,305049;0,44457;0,190014
1655820523006;-2,286606;2,482519;9,980747;-0,305049;0,44457;0,190014
1655820522844;-1,469542;4,14985;9,899717;-0,149365;0,561385;0,04653
1655820523017;-2,286606;2,482519;9,980747;-0,149365;0,561385;0,04653
1655820522854;-2,141345;3,873263;11,291449;-0,149365;0,561385;0,04653
1655820522864;-2,141345;3,873263;11,291449;0,169803;-0,248029;0,00288
1655820522874;-2,141345;3,873263;11,291449;0,169803;-0,248029;0,00288
1655820523027;-1,561757;2,234614;9,113807;0,169803;-0,248029;0,00288
1655820523037;-1,561757;2,234614;9,113807;0,169803;-0,248029;0,00288
1655820523047;-1,561757;2,234614;9,113807;0,169175;-0,468219;0,085731
1655820523058;-1,153842;1,978013;7,959227;0,169175;-0,468219;0,085731
1655820523068;-1,153842;1,978013;7,959227;0,169175;-0,468219;0,085731
1655820523078;-1,153842;1,978013;7,959227;-0,134006;0,131912;0,100548
1655820523088;-1,451432;1,956206;7,807807;-0,134006;0,131912;0,100548
1655820523099;-1,451432;1,956206;7,807807;-0,134006;0,131912;0,100548
1655820523109;-1,451432;1,956206;7,807807;-0,180415;0,099571;0,023544
1655820523119;-1,451432;1,956206;7,807807;-0,180415;0,099571;0,023544
1655820523129;-1,49017;1,928606;7,705518;-0,180415;0,099571;0,023544
1655820523139;-1,49017;1,928606;7,705518;-0,060545;-0,136066;0,100793
1655820523150;-1,49017;1,928606;7,705518;-0,060545;-0,136066;0,100793
1655820523160;-1,314177;2,189526;7,097055;-0,060545;-0,136066;0,100793
1655820523170;-1,314177;2,189526;7,097055;-0,044104;-0,020036;0,210644
1655820523180;-1,314177;2,189526;7,097055;-0,044104;-0,020036;0,210644
1655820523190;-1,527175;2,593773;8,051557;-0,044104;-0,020036;0,210644
1655820523201;-1,527175;2,593773;8,051557;-0,044104;-0,020036;0,210644
1655820523211;-1,527175;2,593773;8,051557;-0,011938;-0,021049;0,092904
1655820523221;-1,813866;3,275134;7,943665;-0,011938;-0,021049;0,092904
1655820523231;-1,813866;3,275134;7,943665;-0,011938;-0,021049;0,092904
1655820523241;-1,813866;3,275134;7,943665;-0,059044;-0,153659;-0,002182
1655820523251;-1,813866;3,275134;7,943665;-0,059044;-0,153659;-0,002182
1655820523262;-1,663731;3,552344;8,936291;-0,059044;-0,153659;-0,002182
1655820523273;-1,663731;3,552344;8,936291;-0,140359;-0,21876;0,078156
1655820523283;-1,663731;3,552344;8,936291;-0,140359;-0,21876;0,078156
1655820523293;-1,063524;3,562189;9,722288;-0,140359;-0,21876;0,078156
1655820523303;-1,063524;3,562189;9,722288;-0,22801;-0,138527;0,141372
1655820523313;-1,063524;3,562189;9,722288;-0,22801;-0,138527;0,141372
1655820523323;-0,911568;3,6588;9,918086;-0,22801;-0,138527;0,141372
1655820523333;-0,911568;3,6588;9,918086;-0,22801;-0,138527;0,141372
1655820523344;-0,911568;3,6588;9,918086;-0,14769;-0,046967;0,03077
1655820523354;-1,066042;3,549883;10,30203;-0,14769;-0,046967;0,03077
1655820523364;-1,066042;3,549883;10,30203;-0,14769;-0,046967;0,03077
1655820523375;-1,066042;3,549883;10,30203;0,011275;-0,023667;-0,100252
1655820523385;-1,066042;3,549883;10,30203;0,011275;-0,023667;-0,100252
1655820523395;-1,484539;3,830234;11,181286;0,011275;-0,023667;-0,100252
1655820523405;-1,484539;3,830234;11,181286;0,214396;0,015307;-0,049253
1655820523415;-1,484539;3,830234;11,181286;0,214396;0,015307;-0,049253
1655820523429;-1,583257;4,126177;11,100506;0,214396;0,015307;-0,049253
1655820523439;-1,583257;4,126177;11,100506;0,306358;-0,094003;-0,027157
1655820523449;-1,583257;4,126177;11,100506;0,306358;-0,094003;-0,027157
1655820523459;-1,349075;3,638018;11,233968;0,306358;-0,094003;-0,027157
1655820523469;-1,349075;3,638018;11,233968;0,098681;-0,146643;-0,141721
1655820523479;-1,349075;3,638018;11,233968;0,098681;-0,146643;-0,141721
1655820523489;-1,143643;2,949197;12,341631;0,098681;-0,146643;-0,141721
1655820523499;-1,143643;2,949197;12,341631;0,098681;-0,146643;-0,141721
1655820523510;-1,143643;2,949197;12,341631;-0,023178;-0,330129;-0,274226
1655820523520;-0,546548;2,458395;10,352221;-0,023178;-0,330129;-0,274226
1655820523530;-0,546548;2,458395;10,352221;-0,023178;-0,330129;-0,274226
1655820523540;-0,546548;2,458395;10,352221;-0,315102;0,057456;-0,187693
1655820523551;-0,546548;2,458395;10,352221;-0,315102;0,057456;-0,187693
1655820523561;-0,316906;1,989208;9,189607;-0,315102;0,057456;-0,187693
1655820523571;-0,316906;1,989208;9,189607;-0,098855;0,277525;-0,101247
1655820523581;-0,316906;1,989208;9,189607;-0,098855;0,277525;-0,101247
1655820523592;-0,885223;2,222662;8,838177;-0,098855;0,277525;-0,101247
1655820523602;-0,885223;2,222662;8,838177;-0,098855;0,277525;-0,101247
1655820523612;-0,885223;2,222662;8,838177;0,310826;-0,279253;-0,113342
1655820523622;-0,696828;2,170698;9,246722;0,310826;-0,279253;-0,113342
1655820523632;-0,696828;2,170698;9,246722;0,310826;-0,279253;-0,113342
1655820523642;-0,696828;2,170698;9,246722;0,407273;-0,614967;-0,06271
1655820523653;-0,696828;2,170698;9,246722;0,407273;-0,614967;-0,06271
1655820523663;-0,300999;2,25642;9,260092;0,407273;-0,614967;-0,06271
1655820523673;-0,300999;2,25642;9,260092;0,078592;-0,37371;-0,091193
1655820523683;-0,300999;2,25642;9,260092;0,078592;-0,37371;-0,091193
1655820523693;-0,047903;2,294948;8,489667;0,078592;-0,37371;-0,091193
1655820523704;-0,047903;2,294948;8,489667;-0,307335;0,294175;-0,192597
1655820523714;-0,047903;2,294948;8,489667;-0,307335;0,294175;-0,192597
1655820523724;-0,322307;2,577435;7,207409;-0,307335;0,294175;-0,192597
1655820523734;-0,322307;2,577435;7,207409;-0,307335;0,294175;-0,192597
1655820523744;-0,322307;2,577435;7,207409;-0,301575;0,445024;-0,255481
1655820523754;-0,469369;2,601511;7,674757;-0,301575;0,445024;-0,255481
1655820523764;-0,469369;2,601511;7,674757;-0,301575;0,445024;-0,255481
1655820523775;-0,469369;2,601511;7,674757;-0,044872;0,10451;-0,249477
1655820523785;-0,469369;2,601511;7,674757;-0,044872;0,10451;-0,249477
1655820523795;-0,506977;2,984555;7,694782;-0,044872;0,10451;-0,249477
1655820523805;-0,506977;2,984555;7,694782;0,111596;-0,095435;-0,182143
1655820523815;-0,506977;2,984555;7,694782;0,111596;-0,095435;-0,182143
1655820523825;-0,520614;3,568309;7,524133;0,111596;-0,095435;-0,182143
1655820523835;-0,520614;3,568309;7,524133;0,027402;0,192929;-0,124669
1655820523846;-0,520614;3,568309;7,524133;0,027402;0,192929;-0,124669
1655820523857;-0,776899;3,849244;8,331438;0,027402;0,192929;-0,124669
1655820523867;-0,776899;3,849244;8,331438;0,027402;0,192929;-0,124669
1655820523877;-0,776899;3,849244;8,331438;-0,131772;0,203907;-0,15797
1655820523888;-0,998717;3,901831;9,465351;-0,131772;0,203907;-0,15797
1655820523898;-0,998717;3,901831;9,465351;-0,131772;0,203907;-0,15797
1655820523908;-0,998717;3,901831;9,465351;-0,11753;-0,041277;-0,136101
1655820523918;-0,998717;3,901831;9,465351;-0,11753;-0,041277;-0,136101
1655820523932;-0,836381;4,114771;9,210426;-0,11753;-0,041277;-0,136101
1655820523942;-0,836381;4,114771;9,210426;-0,254137;0,3121;0,053425
1655820523952;-0,836381;4,114771;9,210426;-0,254137;0,3121;0,053425
1655820523962;-1,223198;4,070009;10,940104;-0,254137;0,3121;0,053425
1655820523972;-1,223198;4,070009;10,940104;-0,094195;0,109781;0,005707
1655820523983;-1,223198;4,070009;10,940104;-0,094195;0,109781;0,005707
1655820523993;-1,249457;3,945415;10,867253;-0,094195;0,109781;0,005707
1655820524003;-1,249457;3,945415;10,867253;-0,094195;0,109781;0,005707
1655820524013;-1,249457;3,945415;10,867253;0,09718;-0,121964;0,026634
1655820524023;-1,301612;3,666624;11,040718;0,09718;-0,121964;0,026634
1655820524033;-1,301612;3,666624;11,040718;0,09718;-0,121964;0,026634
1655820524043;-1,301612;3,666624;11,040718;0,074368;0,169943;0,200207
1655820524053;-1,301612;3,666624;11,040718;0,074368;0,169943;0,200207
1655820524064;-2,315289;4,034776;11,138228;0,074368;0,169943;0,200207
1655820524074;-2,315289;4,034776;11,138228;0,031521;0,22801;0,2045
1655820524084;-2,315289;4,034776;11,138228;0,031521;0,22801;0,2045
1655820524094;-1,990683;3,018361;13,643645;0,031521;0,22801;0,2045
1655820524105;-1,990683;3,018361;13,643645;0,031521;0,22801;0,2045
1655820524115;-1,990683;3,018361;13,643645;0,075451;-0,674011;0,116274
1655820524125;-1,171991;2,289393;9,794085;0,075451;-0,674011;0,116274
1655820524135;-1,171991;2,289393;9,794085;0,075451;-0,674011;0,116274
1655820524145;-1,171991;2,289393;9,794085;-0,128543;0,297683;0,19881
1655820524156;-1,77938;2,021721;10,919829;-0,128543;0,297683;0,19881
1655820524166;-1,77938;2,021721;10,919829;-0,128543;0,297683;0,19881
1655820524176;-1,77938;2,021721;10,919829;0,084893;0,400728;0,193627
1655820524186;-1,77938;2,021721;10,919829;0,084893;0,400728;0,193627
1655820524196;-2,016224;2,399268;9,77859;0,084893;0,400728;0,193627
1655820524206;-2,016224;2,399268;9,77859;0,084893;0,400728;0,193627
1655820524217;-2,016224;2,399268;9,77859;0,371057;-0,146538;0,081402
1655820524227;-1,7726;2,256181;10,135623;0,371057;-0,146538;0,081402
1655820524238;-1,7726;2,256181;10,135623;0,371057;-0,146538;0,081402
1655820524248;-1,7726;2,256181;10,135623;0,277333;-0,293826;0,093969
1655820524258;-1,486311;2,112433;8,145802;0,277333;-0,293826;0,093969
1655820524269;-1,486311;2,112433;8,145802;0,277333;-0,293826;0,093969
1655820524279;-1,486311;2,112433;8,145802;-0,105121;0,20628;0,197292
1655820524290;-1,356354;1,61193;7,704474;-0,105121;0,20628;0,197292
1655820524300;-1,356354;1,61193;7,704474;-0,105121;0,20628;0,197292
1655820524310;-1,356354;1,61193;7,704474;-0,199177;0,378038;0,086289
1655820524320;-1,356354;1,61193;7,704474;-0,199177;0,378038;0,086289
